trench,profile,lon,lat,z_a,W,theta_l,theta_s,A,S,h_f,d_f,class,age_Ma,sed_m
peru-chile,281,288.631,-23.8043824804,-7745.46967452,71.0494772229,6.608879984071173,3.603052053802835,0.2943446861103584,163.02547043318273,-347.18999955000027,69.0479288616,1,51.0325694657,102.215810665
peru-chile,282,288.64,-23.7118911255,-7695.04616691,72.0495513719,5.9508747370002935,3.5787705176697937,0.248918417835966,161.66615703876263,-278.2427873200004,70.0479962715,1,51.2592401425,101.036206581
peru-chile,283,288.65,-23.6193992032,-7835.48770988,71.05020259509999,6.259974357636703,3.850904046804942,0.2382651847314741,163.6562944898207,118.36927925999952,77.0543238645,1,51.4735428826,100.114836203
peru-chile,284,288.65,-23.5263083017,-7766.88194728,70.049670346,6.234541201918137,3.693534258686505,0.2559415420757568,162.15546481942476,-94.9334313649997,83.05883347660999,1,51.6835070906,99.9563753613
peru-chile,285,288.654,-23.4389135747,-7938.3799233,82.0577644313,5.33190310714786,3.975678347271574,0.1457118335754474,194.41110610113043,-503.3577948074999,77.05418368577999,1,51.8787885047,101.630799081
peru-chile,286,288.654,-23.3544437894,-7968.79893506,74.0489375958,5.354100647334532,4.554678103384155,0.0806782111158143,175.16138893419276,-383.3638449950003,84.0552014596,1,52.0590121827,101.884394321
peru-chile,287,288.673,-23.2701983986,-7940.45966233,78.0512188433,5.486888318914267,4.245109344987738,0.1275975413077362,189.4397055431606,-567.4955649300005,74.0483422011,1,52.2916593255,104.909267915
peru-chile,288,288.673,-23.1850493355,-7945.28897093,69.0413794458,5.477483021786571,4.740943737952995,0.0720795188096399,167.7632080416765,-594.8166935749996,61.0363099136,1,52.4705219511,106.939555782
peru-chile,289,288.702,-23.1012514654,-7890.76542775,66.03699054730001,6.149421765787044,4.006026847945673,0.2110586148742816,146.39644153527414,-211.72831403500004,62.0344728137,1,52.7317749049,110.696836126
peru-chile,290,288.707,-23.0163271611,-7904.26507022,77.0523167982,5.774579375072402,3.898770060350509,0.1939151818348309,177.8808205331068,-531.4418676650002,61.0414059792,1,52.9132906336,112.599366957
peru-chile,291,288.707,-22.9316271368,-7590.97611514,72.0481275411,5.833467056944625,3.304952705987971,0.2766905456907171,159.56775795969554,443.6657610550006,130.08652869889,1,53.0767827515,114.048065884
peru-chile,292,288.716,-22.8444530351,-7636.61143166,68.043250191,4.465850255355806,3.3237792266961463,0.1466142942088709,130.2426746853467,1569.6497991350002,101.06378006802,1,53.2460272936,116.49483201
peru-chile,293,288.725,-22.7618999094,-7797.61408549,56.0362174601,5.223903288114036,4.8654372556417105,0.0355291835891274,120.86392041881618,36.25482480000028,70.04508984409999,1,53.3995040347,118.692930317
peru-chile,294,288.73,-22.67326622,-7894.33667159,64.0418957951,5.010883828353149,4.155199319120231,0.0933533435673433,133.6001576867978,13.253799842499577,64.04180615902001,1,53.5691335124,119.203501973
peru-chile,295,288.734,-22.586209165,-7928.16143005,51.030552896,5.780614948115738,4.753617193207719,0.0974914679238303,109.30487816747316,363.94367212,72.04283115426,1,53.7680820523,120.246293331
peru-chile,296,288.754,-22.4970409262,-7958.96081117,52.030884634100005,5.390993960618894,4.993776384293534,0.038250010653337,113.12491739258525,238.49907112999972,62.03659199107,1,54.049780895,122.183028484
peru-chile,297,288.758,-22.4097718164,-8001.19902585,49.0183277179,6.01614819863333,4.519400155816437,0.1420664584757688,99.4104290475371,973.515685925,74.0270203709,1,54.2708116349,122.298844408
peru-chile,298,288.806,-22.3239652896,-7814.83775393,47.0078296221,6.562863549623031,3.730058233215445,0.2752187742386967,97.0545388824623,602.4071106799993,76.01182870583,1,54.6540945226,122.846399022
peru-chile,299,288.81100000000004,-22.2795943212,-7779.89002716,52.0306105443,10.36526125099617,3.855153051508014,0.4578001780399423,128.6667202496034,-142.5164026600005,73.04317889304001,1,54.8186682748,123.617169979
peru-chile,300,288.7887358596,-22.1903258307,-7761.1207043,59.02617180199999,3.8970132102637174,6.535655522708065,-0.2529211249759217,136.926255571324,-55.24734076000004,55.024820330500006,1,55.0015072417,122.732860717
peru-chile,301,288.7665,-22.1010543185,-7666.07387242,66.0289777733,4.489940246592944,4.226782558774889,0.0301899800755394,147.57411210650525,197.50384030250052,65.02898679091001,1,55.1213903558,119.986806536
philippine,0,124.943867151,14.5317377037,-7014.33786236,70.8117505025,5.209750706416037,2.1930293246529664,0.4075119575486615,146.76036372182318,-46.4761807649993,146.615304341,1,70.042476563,481.172054996
philippine,1,125.036186853,14.4734940833,-7173.49109041,60.9273325816,5.740506908187811,1.2669321792168122,0.6384036554826331,86.10635991229921,-437.63341994999973,62.9252565983,1,69.5118583897,504.074600846
philippine,2,125.056168978,14.3845408075,-7236.64595849,10.998669781179998,6.8996323410720075,8.26205773932809,-0.0898597314040421,13.081498449227594,392.3837944024999,38.9954455956,1,69.900164852,579.21140065
philippine,3,125.093136561,14.3028037879,-7177.0274033,15.99593205156,7.888196461406336,3.603604827494932,0.3728389941835702,19.430151487507946,-355.14203954250024,33.9914689581,1,70.0616611796,632.254359777
philippine,4,125.121579,14.217453571,-6959.31426391,11.99918904105,4.849701106576794,6.774093906995669,-0.1655563263264594,14.42529917047261,-1435.5950539799996,13.99907506178,1,70.2378812206,687.315873971
philippine,5,125.145726989,14.1303538204,-7143.72144282,24.99024883479,6.170569243899459,1.9554036510194857,0.5187274985270571,30.091446626940343,-506.33080100000006,54.9788514941,1,70.4054524201,741.457305805
philippine,6,125.193226366,14.0562228084,-7331.46391016,18.99788270419,4.137927161010276,11.451404873069311,-0.4691334879564538,25.79236685940898,-612.3733456100008,56.994018840198,1,70.4313680832,758.492762435
philippine,7,125.201695666,13.9567129144,-6837.0156505,8.99585510855,9.245798741444895,4.653185827042871,0.3304279454208869,9.047709840183348,-497.77684348,28.986746676164,1,70.6889066543,823.472703632
philippine,8,125.270630891,13.8909465569,-7242.32089839,20.97768306548,4.525303426180325,4.115380193741703,0.0474410649052697,27.304873840114738,5.351380267499735,20.9777599112,1,70.5957304179,784.004627792
philippine,9,125.305061623,13.8083012009,-7221.32578994,13.00035596389,6.416790887149568,10.200831645810554,-0.2277125233260987,18.073128712644404,-488.23689402999935,38.0011578337,1,70.679718711,780.807833889
philippine,10,125.313720657,13.7155382414,-7054.64370584,7.00151883041,2.867133671739589,3.820366429581568,-0.1425394756485553,5.800434472982427,97.6470355575002,18.00391547437,1,70.8354956284,807.459234197
philippine,11,125.322372825,13.6227749848,-7439.12793459,22.99375443571,12.541671796392777,3.536021196921459,0.560133260612467,35.09902668667083,-452.8677653425002,28.9921774936,1,70.9566304897,827.009131284
philippine,12,125.378187556,13.5485463046,-8255.50732169,19.98482400478,11.106770791901932,11.106737086449185,1.5173403917850265e-06,39.9454057768075,-648.6864811300002,18.9856389963,1,70.974478755,728.463515337
philippine,13,125.412530549,13.4658861293,-8258.86838345,32.9833582414,9.162153414445967,5.265704666686997,0.270064255265602,54.913394967749205,136.57241233249897,50.974567635,1,71.004490335,675.404312493
philippine,14,125.455421888,13.3865879763,-8349.98326087,39.9730234204,8.713985825954543,4.220598607596468,0.347393241850328,66.1432513417339,-144.29772550249982,42.9711838287,1,71.0319876939,609.308479109
philippine,15,125.498299183,13.3072478959,-8095.26786168,32.9632828536,9.28674653943531,4.674044154078739,0.3304040929071127,59.72714257688563,-59.59084855999936,41.9535008384,1,71.0352590541,545.867670046
philippine,16,125.560552142,13.2372514387,-8253.70045174,31.9841104776,6.902730839643086,6.902702455315772,2.0560258201972735e-06,59.059829514731334,-112.5196183400003,31.984243479,1,71.0352720461,423.825668445
philippine,17,125.568546734,13.1576136514,-8407.67392771,41.0032787901,7.730286320845235,4.965144474867318,0.2178060666449971,73.39190856228295,373.89937072500015,34.00276895478,1,71.0641664702,390.680951753
philippine,18,125.596885335,13.0538134805,-8370.63656009,26.9997821208,11.011933509573147,7.620057624935284,0.1820458082097166,57.98030738346693,-91.21274274000008,48.99976135731,1,71.1004289982,349.930318957
philippine,19,125.61346706,12.9773952824,-8429.17677766,28.003381731299996,11.960666935707335,7.80501949855485,0.2102455409769636,65.06691911151859,-797.2493665800002,30.00365787718,1,71.121343809,419.013455885
philippine,20,125.623902359,12.8880907664,-8457.59291461,37.9951307348,9.744747813611928,5.103146139872355,0.3126101040511776,75.7004970044831,227.1625764749997,46.9941217913,1,,584.535325333
philippine,21,125.666000579,12.8069116479,-8230.32110624,30.97146979532,10.553236640405531,3.707570459604353,0.4800335726297309,48.49944767112675,148.2249506950002,40.9624345443,1,,688.21999997
philippine,22,125.720855765,12.7322196119,-8343.85780906,23.97757761084,11.495940553661743,8.265527988084607,0.1634702683534298,44.10609580656287,268.9825720525005,35.9665475135,1,,731.086493775
philippine,23,125.762894457,12.6519411738,-7966.14724953,21.98350033874,17.077777185411357,6.571817132799225,0.4442342609032564,40.11315597601967,512.07899963,28.9783292352,1,,762.478618342
philippine,24,125.808509354,12.5744587325,-8365.44697555,27.968369209,14.50689782520428,5.908955759154559,0.421140464713993,56.507823495367624,370.7136218199994,29.9662004256,1,,764.364878183
philippine,25,125.864903587,12.5053742483,-8579.44650845,43.950243971199995,10.778794629522585,4.564515331211445,0.4050155614541104,92.73667226867,-544.9332956925,42.9515543234,1,,739.477552256
philippine,26,125.910461602,12.4278744869,-8561.24615702,38.9704803354,10.32992943893875,5.828048205452703,0.278616627189646,77.85813519417687,-252.29400732500017,61.9535167703,1,,723.333306744
philippine,27,125.95239104,12.3475664087,-8566.65037841,28.977948300900003,10.674921931779304,7.579106451573752,0.169596289388309,56.084789527998446,-54.57161478499984,56.9570716534,1,,706.805894204
philippine,28,125.997895136,12.2700519442,-8329.60042998,30.9597474508,8.426974340647007,6.955924950134984,0.0956288774115248,55.55342216892301,-346.3569846850005,44.9418963503,1,,686.705390686
philippine,29,126.044149133,12.2258947322,-8046.41185111,34.9413884623,6.6120773004836355,6.247687221886436,0.0283356727071734,65.77336999096028,-268.7103848275001,58.9018595569,1,,662.722062419
philippine,30,126.092685835,12.1654252236,-7843.83096934,33.9935265302,4.370984209918552,6.23169697930121,-0.1754945504986542,61.01590707931503,-130.16178303250035,34.99346125913,1,,640.671203664
philippine,31,126.093815668,12.0726110957,-8111.03638409,38.9970281277,8.149437148906694,4.0954202295092,0.3310791456455459,71.50403685285863,-623.5941614349995,40.9969588447,1,,650.224577616
philippine,32,126.140342173,11.9868569134,-8139.29302332,32.958934818779994,10.499088369200043,3.9754123443180895,0.4507012817920078,58.9885534626301,-132.12824931499927,44.944226100714005,1,,633.50674104
philippine,33,126.215157665,11.9060273448,-7909.38462324,37.9809895043,5.520024846103508,4.020401862240065,0.1571861542159272,66.56484460207189,-229.1395903499997,30.984579646,1,,604.094914274
philippine,34,126.218609576,11.8125082736,-7967.48981824,33.0042785574,5.921928749846362,3.857177623204046,0.2111390394865146,56.16364112432737,-227.01314404000004,65.00854973831001,1,,613.000020165
philippine,35,126.231575733,11.7685654973,-8153.81928326,41.9529700859,7.245984593394168,3.637513074174266,0.3315543981759402,78.97485489172618,-775.0682302749992,36.9587008493,1,,612.526994628
philippine,36,126.293104522,11.7025369027,-8161.14338443,39.9295710325,6.732466580844462,3.637031065200096,0.2985135462975025,73.37798763273011,-317.7669161450003,80.85843981479,1,,590.876120412
philippine,37,126.35460394,11.636495191,-8254.26294799,30.995783467180004,7.979120128765338,5.059076566271054,0.2239606926321288,63.40332082990327,-247.43262417000005,91.98807600257,1,,569.197518916
philippine,38,126.334149371,11.560373084,-8758.352937,35.9964607694,9.673430021345078,5.5031691528919175,0.2747823027132705,73.958694129907,-138.3969327199993,77.99196110026,1,,588.731572845
philippine,39,126.313705916,11.484249544,-9037.00530147,37.0061158933,8.39788387639857,6.417633210006679,0.1336605840243654,77.15472775031316,-243.77834303500003,57.009379429,1,,610.170042604
philippine,40,126.327567007,11.4360013019,-9189.67298992,37.001016883999995,9.515065849002164,7.277557603857246,0.1332435191812701,84.05171875743225,-425.4083581300001,56.0016834991,1,,610.839673927
philippine,41,126.341526155,11.3401101556,-9188.92003584,45.0021378442,9.101750279950693,5.051189155776519,0.2861992833763614,98.31096991594346,-245.2269601099997,64.0031911071,1,,619.403634568
philippine,42,126.353081144,11.2919615503,-9181.88539843,46.9813504243,8.685275596614385,4.947348102934799,0.2741898827445222,106.76178864503068,-329.16654539750016,56.9776289025,1,,622.103405469
philippine,43,126.398254916,11.1977910511,-9207.23453639,59.9635098477,7.993231347152224,3.723125259396975,0.3644568214463827,128.63008279461332,-450.63083319,61.96257638356,1,,613.419212628
philippine,44,126.4433993,11.1036137714,-9388.23399992,50.9687890704,7.269470971521139,5.5273119080606525,0.1361403940235814,115.1391016362398,-301.97069054749954,57.9648397411,1,,601.806844426
philippine,47,126.451813521,11.0346670151,-9186.23978137,54.0055667913,7.152686860219332,4.2217927474173855,0.2576728091221133,113.72208804601246,47.19742676499936,89.009382663,1,,610.744227356
philippine,48,126.460223794,10.9657200268,-9108.01394937,59.9946160412,5.236564024949845,4.2883888359801405,0.0995464442516021,121.8899511210595,-107.88009881500057,89.9924031123,1,,619.100560003
philippine,49,126.491804967,10.8771063053,-9884.88811988,35.9983886028,10.142410028748088,10.142389844347308,9.950505258314827e-07,98.51363825304894,-111.36771070250052,90.9963947112,1,,611.088379129
philippine,50,126.502587522,10.7790670667,-9539.49667258,51.992737638200005,9.113799025256158,4.854395989054255,0.3049358225481636,120.6656461858378,602.8414665800001,60.9916664797,1,,625.667937171
philippine,51,126.542447281,10.6942174745,-9582.89811396,59.9496337107,8.647087265273868,4.348271650947846,0.3307962205614759,145.20223802467828,-132.85397902000022,60.9491031285,1,,611.344936251
philippine,52,126.593030159,10.6168969399,-9352.03253726,60.9871576817,6.520065514677907,3.957157046880461,0.2446171638274565,134.6512753298546,-104.36713292999956,56.988176444973,1,,588.798715391
philippine,53,126.598901853,10.5113206591,-9735.99564643,55.0038029234,8.111612886510784,5.427857412630189,0.1982171691052691,128.3800032987689,-207.0544074575,52.00366815458,1,,617.430128763
philippine,54,126.620375431,10.4208108645,-9976.40081191,54.9919626832,7.641841385668941,6.379713218961368,0.0900134259214582,127.01557472287348,-207.75556211499952,50.9926995398,1,,627.716354178
philippine,55,126.6499846,10.3249365317,-10019.249557,51.9943104404,9.639802905147524,6.059662589861375,0.2280421786604347,126.2065360048106,-151.75343125750078,54.9941238742,1,,635.903820654
philippine,56,126.668332582,10.2318602199,-10011.031331,63.9871712459,8.397596794804064,4.734048087153395,0.2789862763258463,147.11704409896336,-313.06075216999943,54.9891158218,1,74.7188157946,650.144402092
philippine,57,126.702231181,10.1496612291,-9981.90415793,65.9688931644,7.996912723538037,4.589700327148898,0.2707012905432239,158.3502049122748,-28.431236739999804,79.9627507922,1,74.8197415549,652.504409084
philippine,58,126.736112549,10.0674588528,-9844.43117391,66.9834219551,7.540779128005421,4.505325689263739,0.2519863046841573,159.5363058739036,-370.9277874999989,76.9812811772,1,,655.002651338
philippine,59,126.755622262,9.98147601968,-9709.53229758,55.0043054476,7.160052954393781,5.5548260683789135,0.1262479087012831,132.8405547752056,-162.22516255499977,72.0057630013,1,75.2891207041,666.486611631
philippine,60,126.756827524,9.88919691872,-9673.67726936,66.9809824065,8.792419361451467,3.765653524196202,0.4002816262517667,148.77151348895774,-223.6900822025,69.9803532862,1,75.5244326638,689.075654193
philippine,61,126.811368264,9.8132822046,-9532.12061687,62.9557521719,7.919699996160923,3.97882914284057,0.3312065556407979,141.2727839236856,-202.86721879749985,68.9518823736,1,75.6999126903,669.141315081
philippine,62,126.836428112,9.72855306833,-9703.71741714,58.9715343647,9.862924103337406,4.364861100990296,0.386431403299141,139.73297297532469,-200.84880381499988,102.951035074,1,75.8988444337,667.276731536
philippine,63,126.878991646,9.6488530051,-9702.37322735,55.9846148587,7.807009412225605,5.0697983045083355,0.2125690751878007,133.8183000608657,-335.48275359499985,72.9802590392,1,76.082657826,649.566753699
philippine,64,126.89088843,9.56034700689,-9878.14140696,53.001012573,8.834413831688384,5.381140558728481,0.242922166671731,120.37472387620402,-203.87570655000036,72.0015266101,1,76.2754293226,649.227430979
philippine,65,126.906781161,9.4743333209,-10078.2089549,54.9860621553,10.121295118813409,5.382154272614352,0.3056829952190797,129.13468265939318,-272.77372603250024,72.9817752712,1,76.4529431772,641.89065817
philippine,66,126.943731414,9.39092244955,-10082.7883641,58.9706414365,9.627731835349664,4.97175781449497,0.3189134779724469,136.052818669526,-325.38029280750015,66.9669357954,1,76.6219509959,616.066429731
philippine,67,126.976706424,9.30494208274,-9928.26801609,51.9933695918,7.806193717898431,6.205319504865829,0.1142541984995374,120.46467223653686,-265.14841893500034,58.9926430836,1,76.8018850383,588.630963245
philippine,68,126.987993229,9.21204166885,-9843.56130821,52.987483815999994,9.186327850100383,5.1639361090935845,0.2803008887115084,117.07261966270538,-172.16637687999992,63.9850841767,1,76.9870220676,573.437052962
philippine,69,127.029608031,9.12882363266,-9756.67218086,56.9579092279,8.707265744548746,4.732383979261084,0.2957578394506605,123.9083749289012,-228.6235593525007,62.9537620752,1,77.0937185101,531.259710059
philippine,70,127.071203621,9.04560100682,-9827.39773182,38.9906101519,9.121919698590569,7.836277632902109,0.0758124251391344,94.58774396555518,125.6207081499997,77.9815833233,1,77.21516626,485.478413517
philippine,71,127.08245835,8.95269779196,-9364.69329193,46.9977555579,9.039937496093865,4.6943380561443195,0.3164054356868768,97.19846462386208,70.0260211524992,59.9972450446,1,77.4015735412,463.420128699
philippine,72,127.106699286,8.86394105013,-8969.27590152,46.9827189093,8.057513629646555,3.796478290359604,0.3594599496980877,84.89129632231104,117.02211373250066,60.9777612947,1,77.5193015913,429.325873045
philippine,73,127.144632738,8.77704183834,-8746.75585842,38.9881185214,5.031398857424365,6.499965190015087,-0.1273540863465166,68.95028052861879,44.257198600000265,60.9816772874,1,77.6263734236,381.966723611
philippine,74,127.164628402,8.68586265014,-8663.15096162,39.0012510254,4.679135454799996,5.454615463414491,-0.0765244789291831,64.59573251998775,488.42542458000025,39.0012942595,1,77.7486010578,362.853210308
philippine,75,127.168128161,8.59468995116,-8347.01160188,34.0029295985,4.999212344406867,4.446107971170276,0.0585585617805269,57.04659853179996,358.9250494174994,41.00355107225,1,77.896318156,385.306157278
philippine,76,127.175165194,8.49887064893,-8656.15869248,37.9916261035,7.220205044276541,4.226531445418927,0.2615307517171,72.19078094343948,254.48319956999967,47.989523546175,1,78.2013514161,421.501191448
philippine,77,127.218180953,8.41814991713,-9033.79152359,36.991739689,8.014311078316046,5.48340722803314,0.1875060504924299,72.51505950792328,49.26273543999923,56.9874315058,1,78.4469790033,424.42230169
philippine,78,127.224307818,8.32581476645,-9085.13288647,34.9992911311,11.016143344427684,5.098708265506612,0.3672038205597352,68.1113733083708,83.47392798500005,48.9990648415,1,78.7632781891,454.761873659
philippine,79,127.247989656,8.23812313817,-9116.60952405,39.9922332529,9.620254771245929,4.665649871149153,0.3468177216718506,75.00845720058757,-73.82686037000076,46.9909531637,1,79.0357106611,463.804056334
philippine,80,127.272995765,8.14388316413,-9275.7481356,39.9922874887,7.77377803440984,5.761841467124941,0.14864015400675,78.39328583061649,177.04427660750025,41.9919775169,1,79.3071312042,468.240135305
philippine,81,127.299510683,8.04411724061,-9238.3251622,39.9999503869,7.045500016792388,6.38031343434189,0.0495453467211925,78.97571191129666,635.56625927,59.000019740625,1,79.5547464581,466.222554761
philippine,82,127.301161272,7.95008273786,-8949.36894586,57.0048446128,5.494074557465291,5.689025813810995,-0.0174326662440081,122.92266976382534,209.74515515500025,41.0034875446,1,79.8080790071,479.413959531
philippine,83,127.301161272,7.85620475226,-8751.79182498,59.0048986233,5.678386165616609,3.3834966904960275,0.2532464291979429,109.7153574681195,863.4237221349995,64.0053186716,1,79.7975845336,494.428819739
philippine,84,127.302811322,7.76232676341,-8719.76113171,67.002670533,5.418589079892874,3.663485873186733,0.1932491435903654,148.38950536548165,697.7141954750005,68.0027786678,1,79.4347229885,509.485573448
philippine,85,127.319716341,7.66876150542,-9043.24752911,45.001439445,6.155475341550487,6.4329690035447165,-0.0220435229633714,95.92513160126578,-321.5274976799992,36.0011772041,1,78.9835227508,511.931918291
philippine,86,127.322606823,7.57480537967,-9096.62899566,47.0035807858,6.544262427308355,6.273804908729413,0.0210997111724132,101.3432879087396,-527.4094043799996,39.0029759528,1,78.3826726194,537.132803615
philippine,87,127.323006961,7.48100546647,-9191.40537217,50.0037152158,6.929394500618817,5.45468529276335,0.1190810486091607,111.73867708326893,-124.65657474,60.0044682172,1,77.794422107,573.328929625
philippine,88,127.325896404,7.38704934732,-9520.7859697,54.003906301,7.484299882154184,5.567081047056394,0.1468977762197424,127.21029681098518,-72.06203367500075,61.0044228394,1,77.2122551188,610.667796213
philippine,89,127.326411309,7.29330816186,-9624.06768183,53.003741315300005,8.415459082714284,5.54532337168582,0.2055855909511623,128.54917842182226,169.88630466000086,77.0054506067,1,76.6432278955,650.565084447
philippine,90,127.329183132,7.19941634708,-9585.50404917,60.0039120245,5.855252084446993,5.479869908608877,0.0331167301126606,135.51226179647756,1563.7686692175007,92.00604564048,1,76.0878338507,685.152994784
philippine,91,127.3327032,7.10563314617,-9593.10120926,55.0035647263,6.035275151302391,6.725597605949805,-0.054096805741997,132.67610715602467,984.8008907249996,86.0056100429,1,75.5122695209,713.810657468
philippine,92,127.334463076,7.01176626136,-9645.23048338,55.0032156254,5.827404471385752,7.509820348938234,-0.1261443741271216,134.69097525743902,1184.1815993500004,82.0048464004,1,74.9703264742,739.030905252
philippine,93,127.340751295,6.91798299855,-9639.8423474,55.002903620599994,5.2645458645928525,8.485036639171636,-0.2342246227256025,134.8584170506487,1418.1543376,71.0037997944,1,74.407682771,752.966455332
philippine,94,127.344267042,6.82419968368,-9618.28144875,74.0042975093,4.568078836553917,5.668974088958349,-0.1075402521033017,172.43195598422523,714.5350340200002,68.0039772227,1,73.8865838957,764.409361541
philippine,95,127.347037284,6.73024921284,-9486.89028455,78.00251155480001,3.7411313551663823,5.972597485164321,-0.229722917602255,189.14481339360668,685.2583300600008,66.0021982005,1,73.3792986169,770.587534823
philippine,96,127.359602759,6.6366329068,-9416.81989475,68.002715113,3.831552663582448,7.465173837111921,-0.3216525754877865,170.61925124731005,-770.6467650749992,35.0014187892,1,72.7359701103,764.211045488
philippine,97,127.359602759,6.54276600388,-9487.60251805,64.0036748112,4.123959515885653,7.323973331568473,-0.2795276543218422,157.3432621069441,-518.1132186149998,32.0018400061,1,72.0265229622,763.621814983
philippine,98,127.361357037,6.46615587359,-9461.67119508,60.0030399463,4.755455826673468,6.64303782695343,-0.1655992500096142,146.84962662715688,-412.6121144050003,39.00198684843,1,71.5421731525,760.14226372
philippine,99,127.364777689,6.40155222302,-9496.22807431,56.0025524264,5.414740021841592,6.703578789677238,-0.1063545849784514,136.70745479106387,-222.7329582100001,35.0016057692,1,71.2260262587,754.349418429
philippine,100,127.368774407,6.31023082432,-9414.16854951,52.9993801292,5.874002832440315,6.573034696876144,-0.0561605010661695,129.67615961114123,-48.160562570000366,44.9995139937,1,70.9052054696,743.674350288
philippine,101,127.386172783,6.22843886289,-9238.66242002,55.000380348,5.296441625419836,5.9034694620227475,-0.054199344250466,129.62190725005595,-188.49597985500077,49.0003779554,1,70.7949694099,723.850419879
philippine,102,127.386405674,6.13870569792,-9527.20362696,54.9805825574,6.723736691022858,6.485670696588034,0.018022458347231,141.51234820603474,-388.30771022999943,50.9821101572,1,70.6863717562,716.463795358
philippine,103,127.437404631,6.06802799864,-9192.93816386,53.9216736625,5.18966773475395,6.477119802484111,-0.1103518910943454,124.66227083549803,-222.70833287999992,45.9334840427,1,70.7231632519,675.395197528
philippine,104,127.488390279,5.99734560327,-8809.34047361,48.9757147751,4.499369877893833,7.082592828179076,-0.2230384448510399,108.85729910724324,-78.32959628249955,48.975865547,1,70.8242389164,636.4453179
philippine,105,127.498654587,5.90555037652,-8713.85505764,44.97345875560001,5.4648941944348595,6.239800540443647,-0.06620474634846,99.32649806965163,-33.788686609999786,46.9724077606,1,70.6804545614,623.124853872
philippine,106,127.561324578,5.82063149279,-8478.71206713,39.9730457442,5.045241823507657,6.158552364946423,-0.0993690639717456,86.95647181184185,975.0463503475004,95.9358662084,1,70.6516535712,581.414342574
philippine,107,127.57361322,5.73654099527,-8675.70213479,35.988330562499996,6.136529526723912,7.654253880686462,-0.1100535269915857,78.39340723717973,14.420148852499551,45.9851819831,1,70.2838350194,570.864284887
philippine,108,127.605326602,5.67552502624,-8668.55556931,39.964423366,4.602948473676906,8.503753563150507,-0.2976191171900497,82.52538388354415,-104.6246021299994,23.978708730398,1,70.1506718809,552.117145944
philippine,109,127.637033272,5.61450733014,-8917.50724042,48.9705646822,5.082404539386969,6.229232041838364,-0.1013847549129062,98.49607928296705,2094.154784325,93.9440235981,1,70.0839063803,535.007307276
philippine,110,127.647899741,5.57287155534,-9128.98389078,42.995249278,5.521695705918566,8.410250504608607,-0.2073331862641997,95.02622612354634,508.4951698374998,63.9930469484,1,69.925140867,529.000476192
philippine,111,127.647899741,5.55727382684,-9132.81255221,48.0020077277,5.430634422388683,6.410428222070714,-0.082745428269522,103.93484695307076,560.0628858800001,73.0030531813,1,69.8220837483,528.269385785
philippine,113,127.700571458,5.50370036768,-9065.88641796,61.9077869802,3.815194653282286,7.417979406533276,-0.3207272258104887,149.2377004850169,584.1367510500004,86.87134576519,1,69.8977762733,503.070252085
philippine,114,127.760093557,5.40342678387,-8974.67299797,53.932310163,4.366923899502923,6.842879873620268,-0.2208741583910449,106.03345342565564,337.81141838499934,61.9226110443,1,69.8273160137,480.207555956
philippine,115,127.811521772,5.33175944792,-8633.37628855,44.9279668432,4.167703746723858,6.2378201898305585,-0.1989439893395871,82.57262496638148,1748.7770652075,84.8645812179,1,69.8941772124,461.637474789
philippine,116,127.872133222,5.25793871134,-8561.15541738,40.944042062,4.631754674287447,7.21452897408891,-0.2180240129701314,79.61942778439015,440.75416071499967,59.9184118754,1,70.0264889202,445.848881889
philippine,117,127.922113763,5.16999418174,-8378.08888849,41.9537296808,4.204188839891497,6.169775620228041,-0.189473059011607,86.52432536791052,309.8632219175006,57.9363495138,1,69.962766895,435.837867328
philippine,118,127.970898683,5.09066657188,-8449.43726354,45.9820330413,4.613707352385296,5.031062834353237,-0.0432727243767612,94.38467075032278,-218.95499113750063,45.9821182125,1,69.9526183629,429.474960426
philippine,119,127.982363066,4.98602564144,-8492.47382501,48.9891518427,4.1931107092901705,5.141445058805774,-0.1015939454512513,100.5037833812368,222.11188589999983,81.98205616672,1,69.6598688968,432.503250742
philippine,120,128.006744976,4.94635960179,-8492.51963634,44.8936477485,4.491926546940303,6.135882106668643,-0.1546843392941679,92.37874342120158,274.3373861199998,62.85150918399,1,69.7182089826,430.793228613
philippine,121,128.088533247,4.88856791307,-8474.5789273,48.8570442314,4.381311413903858,4.563088766051058,-0.020323034355571,100.7848144357545,380.67540865249975,69.79627408721001,1,70.0210126568,427.108896319
philippine,122,128.170307407,4.83076631299,-8272.50755671,44.885145332099995,4.326898844412006,4.52275954385562,-0.0221320067792983,86.10016357017,-206.75842234999985,40.895510559062,1,70.42225102,427.062924705
philippine,123,128.201048961,4.79368883482,-8247.8438377,40.9590856651,3.921299753304384,6.113296389677925,-0.2184439318872352,79.10347558323734,292.8309128924993,53.9463059317,1,70.4968869409,429.233844819
philippine,124,128.241724543,4.70131353112,-8121.55797906,33.968911845899996,5.231958925473312,5.2319495848859825,8.926480310993684e-07,58.864701689202725,588.9995966725,35.9671520426,1,70.4031460258,438.246461169
philippine,125,128.292886479,4.61777762474,-7960.38285289,31.9534892692,5.7669287270156415,4.491365869660778,0.1243445336194704,48.3130845267896,494.05723209249936,34.9492000949,1,70.4415452573,448.648183609
