trench,profile,lon_x,lat_x,z_a,W,theta_l,theta_s,A,S,h_f,d_f,lon_y,lat_y,age_Ma,sed_m
aleutian,14,183.075,50.4409207713,-7324.59642502,28.02363570267,7.132205754540977,1.9545357499104736,0.5698049187482712,41.20249902875884,695.1110525499998,74.0595081356,-176.925,50.4409207713,55.032173537,218.086253124
aleutian,15,183.22,50.452114416,-7329.09332121,34.029005385800005,4.675224096297886,2.554163547187907,0.2933942200514327,54.574230323499506,558.6096440900001,75.0606266091,-176.78,50.452114416,54.9934979034,229.566482275
aleutian,16,183.364,50.4606516096,-7325.33437529,37.0312261473,5.334916049324669,2.2625063282097804,0.40440159417751903,59.25428592321564,442.97981980999975,75.06019151155,-176.636,50.4606516096,54.9559380225,245.203534655
aleutian,17,183.514,50.4675623462,-7315.766154,37.031817747800005,3.553454328321533,2.164773939705869,0.24285151335777513,54.25472381906379,1134.2850827000002,55.045560036320005,-176.486,50.4675623462,54.9437805679,264.843872019
aleutian,18,183.655,50.4846120192,-7312.22476006,33.02812832944,5.611871677368909,2.1103004837024724,0.4534438135578456,51.53751984866527,2133.3192013199996,56.0461521906,-176.345,50.4846120192,54.9919992897,288.663033549
aleutian,19,183.817,50.4870398635,-7307.83242101,33.0277986067,5.49359184931725,2.0655848874516565,0.4534894580769996,49.615261218549065,1041.205953612499,55.04481165111,-176.183,50.4870398635,55.2465405465,316.54797378
aleutian,20,183.983,50.497319972,-7309.02970962,38.0318402775,4.132785123859761,1.9100964303965509,0.3678193380933731,54.6028099797156,555.653686839999,82.06484836161,-176.017,50.497319972,55.7113467355,349.98238613
aleutian,21,184.107,50.4871980296,-7313.63685626,33.0276222879,6.4954275613921295,1.7557896048426382,0.5744168237317531,48.64374373729142,507.82418253499964,80.06358532995,-175.893,50.4871980296,55.9859953146,367.91467467
aleutian,22,184.26,50.4974292323,-7309.28521059,28.0237003976,3.6788558452254496,2.3823848751966277,0.21389531117954702,40.18871631012451,539.2076523350006,71.05690866725,-175.74,50.4974292323,56.5821528028,399.489384071
aleutian,23,184.392,50.4974292323,-7314.2395802,37.046298480199994,2.6997540197773557,2.8495637333443997,-0.026996059737752244,57.634189759484215,505.3775733000002,70.0845556318,-175.608,50.4974292323,56.9821066973,420.852993761
aleutian,25,184.566,50.5842675678,-7315.50380438,37.0348020871,4.540715100657786,1.9244276733010959,0.4046758932988925,56.3363717360954,293.18599234500016,62.0563525108,-175.434,50.5842675678,58.2593917351,500.775836469
aleutian,26,184.6385,50.5902223254,-7316.92703227,30.02551965159,8.376158866200386,1.6868164215799029,0.6647479749596037,44.384031745512424,643.8612961224999,74.06018605517,-175.3615,50.5902223254,58.5328118449,516.4397623
aleutian,27,184.789787008,50.5787960293,-7307.4312708,36.0316923523,3.091638644195855,1.9685916447207426,0.2219359466573918,53.21255847511802,549.5168861025004,73.06100636934,-175.210212992,50.5787960293,58.841455578,529.114480028
aleutian,28,184.941,50.5671738707,-7301.88237902,40.0347287993,1.9674693332474555,2.66107530388203,-0.14985400919990535,57.49063406327194,494.60839534499974,66.05402428578,-175.059,50.5671738707,58.2751861505,537.442487529
aleutian,29,185.009,50.5884431209,-7302.77413316,45.0410659178,2.0161264192735837,2.3039239073154354,-0.06661901280883639,64.23933234883312,494.4280884099999,66.05712719023,-174.991,50.5884431209,58.1453155836,560.815466841
aleutian,30,185.153,50.5904775783,-7305.50682566,45.0443220225,2.1345529342958254,2.43921679714313,-0.06661110653497075,64.63372881084916,352.2798302499996,59.055668714,-174.847,50.5904775783,57.3985886951,573.781772634
aleutian,31,185.271,50.6332165796,-7302.04662793,34.036960846300005,3.4226988876009727,2.3973958249349443,0.17616604424969673,50.51010113070565,495.98594842500006,61.0641398441,-174.729,50.6332165796,57.2587117714,616.318248255
aleutian,32,185.401,50.6495867657,-7303.67089542,40.041093638199996,2.543340636794782,2.301452421291003,0.049927460802495265,58.18343852243107,803.675289455,75.0734342954,-174.599,50.6495867657,56.8585351217,637.619487234
aleutian,33,185.527,50.6836223723,-7311.62894545,37.0397381504,3.3270868151519437,2.0266656862224393,0.24289900001833634,53.14140434741382,511.5046421750003,82.0841691671,-174.473,50.6836223723,56.6888647537,671.458814654
aleutian,34,185.653,50.7067394756,-7318.85522171,36.0339025774,4.649813786495473,2.049596611595626,0.3881262708791123,54.243150405910015,434.23789124500036,81.0726046899,-174.347,50.7067394756,56.5235592902,694.062796871
aleutian,35,185.788,50.7175220515,-7308.61887108,39.0368633402,3.1403295445580177,2.1857639042158103,0.17922435074096704,58.96221448154613,966.8474764524999,88.07834849165,-174.212,50.7175220515,56.4945294248,704.926894362
aleutian,36,185.915,50.740399414,-7310.99020944,35.03319232446,5.186887631711573,1.7998323335533402,0.4847847509270836,52.32905194509339,1029.9405190849993,81.0733090923,-174.085,50.740399414,56.5443689268,724.341595136
aleutian,37,186.047,50.751992348,-7314.32927436,40.037787095599995,3.1197942981012994,2.0810615597666606,0.1997234237444252,61.93343317003238,584.4136462549995,61.0554324382,-173.953,50.751992348,56.6322190991,732.712834606
aleutian,38,186.176,50.772304252,-7313.65750266,41.0421017209,3.57745837800216,2.065765001408603,0.2678776427863822,65.86984428978224,576.38052806,61.060618975,-173.824,50.772304252,56.7212348227,747.55314234
aleutian,39,186.298,50.7991247224,-7311.46289693,42.0428269217,2.665839937742338,2.202781572313171,0.0951107750875232,66.14693329473656,421.92337534999933,65.06364349064,-173.702,50.7991247224,56.8187632907,766.951442923
aleutian,40,186.438,50.8190022097,-7311.13811679,43.0389827671,4.57393759952283,2.2117762998021897,0.34810800083328103,72.9672735557058,168.04059114999927,65.05669781802001,-173.562,50.8190022097,56.9038114347,777.951137527
aleutian,41,186.568,50.8190022097,-7313.43535601,43.038363570499996,4.755781127369302,2.0647512149122864,0.394548369160994,70.51301543787471,273.41265792000013,68.0582784073,-173.432,50.8190022097,56.9602762221,770.204765754
aleutian,42,186.707,50.8305703477,-7313.51181859,35.034218099300006,4.057747832575151,2.7077431431358594,0.1995427522238938,57.70954748731103,872.9676782249999,69.0645747775,-173.293,50.8305703477,57.0345163215,771.738812677
aleutian,43,186.848,50.8584318072,-7318.22813011,42.0410284711,3.5984732154854897,2.0010270655776714,0.2852836984954157,64.23015646978749,-364.6380366125004,48.04572549733,-173.152,50.8584318072,57.1391585417,785.595924927
aleutian,44,186.998,50.8714660754,-7318.88642536,43.039613686319996,7.198015057576616,1.6535603670340941,0.6263805508708485,66.43359765102211,-32.413739624999835,47.0426566619,-173.002,50.8714660754,57.3032531251,783.363799475
aleutian,45,187.135,50.8849006863,-7311.5462944,38.03530327621,8.172004348662043,1.85730407267545,0.6296246970082184,62.06321167888652,-124.00395837999986,65.058567551,-172.865,50.8849006863,59.061312205,782.175444168
aleutian,46,187.277,50.8979710877,-7308.03354787,43.0399396106,6.430599847632242,1.956187256909419,0.5335073532866732,71.52993228602054,-179.7934068250006,80.0711896283,-172.723,50.8979710877,61.8599639457,778.306413006
aleutian,47,187.419,50.9108694994,-7305.26976851,43.04286924750001,7.201047778187483,1.915601103678378,0.57975762179703,73.83121878182344,-65.68567792749946,71.06859445416,-172.581,50.9108694994,62.4589772652,773.022262216
aleutian,48,187.553,50.9409264112,-7305.79408388,46.0451731979,6.311191613281721,1.990838692973817,0.5203971511706649,82.58479223948105,123.32062782249977,89.08349839526001,-172.447,50.9409264112,62.3494351667,780.035998955
aleutian,49,187.702,50.9501189822,-7300.21315545,42.0382921243,4.687728036812117,1.8786670111511228,0.42779348564054287,69.69427200559667,321.19911221500024,88.0759885973,-172.298,50.9501189822,62.3044502801,765.89362584
aleutian,50,187.845,50.9535961414,-7299.912244,61.0570759776,2.5353256297810973,2.151668268265806,0.08185574162474663,103.08546386483073,-543.6616852750003,49.0443711646,-172.155,50.9535961414,62.290903763,746.819775504
aleutian,51,187.986,50.9705103876,-7295.14265545,45.0432969898,2.592435139026482,2.0745209799730335,0.11097472224882991,66.71895915125609,-129.24512007999965,49.0456786958,-172.014,50.9705103876,62.2195138632,736.036444976
aleutian,52,188.128,50.9828341786,-7289.94456752,55.0545724043,2.5171157852962964,1.8098066564994366,0.16346702264977891,86.38659257612062,-289.8506504200004,42.0407392017,-171.872,50.9828341786,62.1720202312,718.620840137
aleutian,53,188.267,51.0082480462,-7281.77516203,37.035693849910004,14.492165105883315,1.794529136556566,0.7796324889699985,62.9798446921043,-1.3723484849997476,66.0620134494,-171.733,51.0082480462,62.0651224085,708.08773098
aleutian,54,188.425,51.0176366657,-7277.93163199,54.05100109,2.1422284918289773,1.9894132723536286,0.0369865608388682,81.62693001161695,252.6276910000006,68.0611465987,-171.575,51.0176366657,62.0231884105,679.123883322
aleutian,55,188.592,51.0299299884,-7276.45470331,57.0609569522,2.2656381372803485,2.1876721355518094,0.0175074263754264,92.19289802799231,-45.4273747999996,72.0736165042,-171.408,51.0299299884,61.9677806931,647.27689298
aleutian,56,188.731,51.0743737416,-7277.54482432,51.0556610918,2.8351802686475494,1.8300815334029816,0.21544315793870236,80.09695327777193,-6.256390539999302,55.0584373575,-171.269,51.0743737416,61.7669891988,636.2148137
aleutian,57,188.884,51.088434625,-7270.13672464,52.0497856512,2.8106247784671203,2.0619622860021294,0.15364784303685697,83.30603264044812,-106.99835095000071,54.0500017125,-171.116,51.088434625,61.7087263741,600.477104311
aleutian,58,189.039,51.0979756546,-7267.65623555,51.050000466499995,2.7627797425521203,1.9347773169644975,0.17626234553345158,79.79409923037767,80.09178800999962,77.0719306154,-170.961,51.0979756546,61.665118688,559.374393764
aleutian,59,189.189,51.1204455506,-7263.5026051,38.043348424,5.012649296036205,1.7942706676590614,0.4728098237591125,59.4990225106745,-429.30173186499997,37.0417530288,-170.811,51.1204455506,61.5598542498,522.093812665
aleutian,60,189.329,51.1648244066,-7263.03326033,39.045217500599996,3.1839216538269244,2.461385259849573,0.127988859600691,61.074432368064315,-84.2774413774996,61.06852000783,-170.671,51.1648244066,61.3587102804,494.714615336
aleutian,61,189.476,51.1879212433,-7260.20268913,32.031185407500004,4.63984540255465,2.4343091785219118,0.31177382381953755,53.40416621549437,-782.0161872025001,31.02976699894,-170.524,51.1879212433,61.2533961436,451.962031329
aleutian,62,189.637,51.1915916773,-7260.39073053,37.0353206705,3.693926095132587,2.2504962729987157,0.24282087186002396,60.54669405824588,161.23469892999947,60.0551743675,-170.363,51.1915916773,61.2329354212,394.487404505
aleutian,63,189.79,51.2013277963,-7261.49901155,43.0413240547,2.604696559158501,2.0626424043107625,0.1161377305334657,67.816365115669,142.5794596249998,83.0753182375,-170.21,51.2013277963,61.1845767293,341.461918976
aleutian,64,189.879,51.203288497,-7251.82666131,49.06212214029999,3.8355128035664396,1.386890277459993,0.4688689264531424,72.94380123896727,382.56896532500014,105.12773905355999,-170.121,51.203288497,61.1677716303,310.591013671
aleutian,65,190.008574881,51.2653898909,-7244.95317053,47.0755253026,3.4900396835075633,1.6375784025525455,0.36127130567526095,70.30007792660481,256.4564305449994,87.1364605181,-169.991425119,51.2653898909,60.8859736439,298.741932855
aleutian,66,190.1385,51.3273478708,-7246.97140958,39.058371774730006,5.700040109239841,1.7152016477050793,0.5373848341225917,60.573183260079055,337.507839150001,89.1297239487,-169.8615,51.3273478708,60.60443451,314.868320869
aleutian,67,190.202,51.3455462984,-7247.22750593,39.05131416786,5.662815929936793,1.7039363871582087,0.5373982146232554,59.464439912797665,278.83431737499996,84.1072611009,-169.798,51.3455462984,60.5165792207,323.196597982
aleutian,68,190.326,51.3859875618,-7240.90170512,41.0494647741,5.08125296910449,1.643017104573935,0.511317336581889,62.029206290266,302.40124536000076,85.0990645426,-169.674,51.3859875618,60.3354165092,337.476598093
aleutian,69,190.461,51.4095571439,-7241.63656146,41.045000346900004,5.045679835377508,1.6314624858788351,0.5113291263284423,59.37505439675237,341.4494073800006,85.0896849582,-169.539,51.4095571439,60.228872745,343.525769318
aleutian,70,190.597,51.4329706964,-7228.22817245,42.046702463299994,5.518066958908022,1.5092901528086384,0.570452980027951,58.41922976981156,333.14859156999955,94.10017354788,-169.403,51.4329706964,60.111951285,347.143955037
aleutian,71,190.726,51.4574756817,-7224.87517168,30.032427486619998,6.139067472077535,2.239873604679284,0.46535640144488116,44.66335884384743,93.92953915999988,57.0599744949,-169.274,51.4574756817,59.9915351727,352.092982114
aleutian,72,190.814,51.4658031701,-7224.19892389,32.0395720353,3.0021485905841527,3.401619277549037,-0.06238056956323384,46.85497700178579,141.18857233249946,56.0671813293,-169.186,51.4658031701,59.9477901523,350.74985833
aleutian,73,190.943367731,51.5124033469,-7229.18460747,29.041418805910002,7.674212197853277,2.4550409849058723,0.515257257250799,44.783868682585165,101.64962657999968,63.0881763603,-169.056632269,51.5124033469,59.7312775762,363.382841144
aleutian,74,191.073,51.5588609408,-7226.92275134,40.0491952431,3.7535446533828543,2.023246182795701,0.2995258993541429,62.36124425345802,128.17901099000028,66.07888767169001,-168.927,51.5588609408,59.5177909718,374.637017377
aleutian,75,191.151,51.5624080733,-7226.19911223,38.0509909385,3.14149950482335,2.5440564666940486,0.10508084717172377,60.95973994108529,54.3575967099996,61.0797066458,-168.849,51.5624080733,59.4963440282,372.963772944
aleutian,76,191.278,51.6210418571,-7233.99596987,38.0591674891,5.160232701707011,2.107114674385833,0.420114502488889,62.8038271580488,-99.84542155999952,45.0693250069,-168.722,51.6210418571,59.2214397714,390.114530775
aleutian,77,191.408,51.6708732031,-7230.7092539,37.04351895705,6.325022729903288,1.7514528732162793,0.5662828789974245,57.82210016279677,-40.019365735000065,45.0522232049,-168.592,51.6708732031,58.9917516574,405.130726269
aleutian,78,191.568,51.6792406703,-7226.40440188,36.0400520859,5.419964839423497,1.8115027730513298,0.4989944309710104,55.7360867770409,197.37010253000062,43.047123505,-168.432,51.6792406703,58.9333991285,399.435236035
aleutian,79,191.708,51.7163413124,-7224.10966856,39.0469723093,5.461184615350998,1.8882545643826312,0.4861500263613125,61.899154536446396,308.71772457500083,64.0752137527,-168.292,51.7163413124,58.7565740778,406.95410011
aleutian,80,191.856,51.7408581172,-7227.64235918,37.04303630262,7.772105791289349,1.8241246652170653,0.619824748168636,59.46152459644477,326.68355211499966,49.0561566241,-168.144,51.7408581172,58.6309009382,408.458941865
aleutian,81,192.0,51.7704517521,-7205.6629318,39.0422682098,4.047128774171941,2.026144832472483,0.33276681944452724,60.587876442592595,400.6240146299997,50.0529408235,-168.0,51.7704517521,58.4792809907,410.386287154
aleutian,82,192.156,51.7734720898,-7200.57812141,28.030012931199998,4.681336067965029,3.033079399299229,0.2136593077803621,44.36441996828324,237.1516912549996,48.0500827626,-167.844,51.7734720898,58.44505927,399.409047431
aleutian,83,192.295,51.7965724826,-7197.32896756,27.0333199395,4.987444475928803,3.433498737916041,0.18453345409786465,43.62042278197883,215.74406395000096,44.0531905404,-167.705,51.7965724826,58.3258005886,399.439083007
aleutian,84,192.3635,51.8190682839,-7187.79110777,42.070113411899996,2.741561622310083,3.3176310845558556,-0.0950736327618369,63.91279361219584,144.7041776549995,62.1012538897,-167.6365,51.8190682839,58.2140529502,404.753921406
aleutian,85,192.488563104,51.8862054825,-7178.17598581,36.064487286,4.289581557000772,3.066849097842085,0.1662127350243888,56.48758815408659,69.40989837000052,63.1109898783,-167.511436896,51.8862054825,57.9020646174,429.397417154
aleutian,86,192.614,51.9532097175,-7179.52638858,35.0570328122,4.6595496437924355,2.7573795061762567,0.25646330161104586,55.128207320652315,811.6710476500002,57.09134850892,-167.386,51.9532097175,57.5912149906,455.661948422
aleutian,87,192.684,51.9713241751,-7185.05109497,34.0373146291,4.518890827776041,2.4685014073172966,0.2934412941871089,51.930837097193404,371.3322805449998,78.0820061033,-167.316,51.9713241751,57.503155806,459.83889693
aleutian,88,192.85,51.9734403235,-7171.68456727,30.0353835087,4.013975999246765,3.513644785242897,0.06646604927745278,46.47637339339012,835.0230921899993,54.0618305087,-167.15,51.9734403235,57.4626703961,448.705724883
aleutian,89,192.986,52.0199059058,-7170.33886782,41.0636775051,4.24187196953663,2.450278149843255,0.26771572480196987,63.96597365246417,-113.14186729499943,53.0810227547,-167.014,52.0199059058,57.2404590029,464.73054712
aleutian,90,193.118,52.0768224681,-7166.17883545,45.0685935368,4.389971614742409,2.1982699112379205,0.332668693893757,71.63109944915824,-274.1398586999994,41.0618698491,-166.882,52.0768224681,57.0043669059,485.90340385
aleutian,91,193.268,52.1232156959,-7165.98054954,32.0441052526,4.296369294819052,3.344161791202208,0.1246258267777951,50.51502119372408,253.81014723500084,65.0871150233,-166.732,52.1232156959,56.8127900933,497.980650806
aleutian,92,193.423,52.161197432,-7150.26165664,40.0551157942,5.341249713985629,2.2945907920856925,0.39899457295860385,64.60329520329212,208.09325744000034,67.0901882401,-166.577,52.161197432,56.6605125933,503.157061254
aleutian,93,193.561,52.2045280412,-7145.21100088,38.0484060941,5.390804374904038,2.201726990292423,0.42002821341378754,57.87031241770932,172.37305887999992,70.0867231824,-166.439,52.2045280412,56.4989145609,513.619321896
aleutian,94,193.718,52.2230761881,-7131.09320898,38.0468403453,4.1686291216284355,2.434594443070217,0.26260426616910304,60.31403848593688,398.7652464849998,89.1050839014,-166.282,52.2230761881,56.4082210559,502.115581375
aleutian,95,193.863,52.2578448847,-7126.59599874,45.0651577882,4.0751412278116925,2.4768971967575593,0.24393080862605074,74.96827561485487,62.11819522500082,85.1192296387,-166.137,52.2578448847,56.2732504342,500.624253537
aleutian,96,193.997,52.3088662881,-7114.85762459,51.084380772799996,4.015737073890311,2.1929869793650063,0.2935788543492463,84.09464125580678,-84.12675971000044,65.10571400038,-166.003,52.3088662881,56.0793451193,503.193793539
aleutian,97,194.124,52.3679686013,-7131.04546754,51.0726257554,4.497020800461443,2.0591904710231375,0.37183523051512135,86.11451534139357,-20.120448970000325,67.0934223233,-165.876,52.3679686013,55.8571146659,505.364010329
aleutian,98,194.279,52.3898822338,-7122.43751767,47.060477522,4.938513127572407,2.0994543687843823,0.4033918542899873,77.49847542862113,88.01725152000017,57.0719410616,-165.721,52.3898822338,55.7586119857,472.302892211
aleutian,99,194.423,52.4280808665,-7122.56801809,50.0714844743,3.7995162299409735,2.330940495604511,0.2395540495730013,83.80920325151581,-44.0716344450002,77.1069854857,-165.577,52.4280808665,55.6062619268,449.239863357
aleutian,100,194.563,52.4702311557,-7113.65582616,51.0731246054,3.805566847056533,2.2617795499317,0.2544419250384572,83.48797115543876,1168.4016519199995,95.1313828735,-165.437,52.4702311557,55.4380322768,436.609264856
aleutian,101,194.704,52.5073312095,-7097.16296853,43.0550896753,7.11452883173126,2.1660950801714285,0.5332005475637592,74.75076169672609,-66.01394255499963,76.0947401523,-165.296,52.5073312095,55.2941129511,427.369708106
aleutian,102,194.856,52.5249262396,-7076.66775084,54.0660119811,3.1573809413838383,2.171936378278681,0.18491009335649036,85.17730174747547,-10.381323704998977,75.0884344393,-165.144,52.5249262396,55.2064493189,408.709824995
aleutian,103,195.009,52.5472368987,-7078.36706901,41.0553601384,4.602157006912104,2.6589744010441643,0.26761430095297933,70.91671617411431,-63.17658955499974,70.0918745641,-164.991,52.5472368987,55.1066505176,395.936240554
aleutian,104,195.148,52.5902730598,-7077.09789539,50.0783070519,3.354153917922139,2.4302617958578305,0.15972090661868565,76.64531515072747,249.95388840500073,65.0996032326,-164.852,52.5902730598,54.9329719511,398.735125243
aleutian,105,195.282,52.6415203108,-7069.08039875,45.0624247379,4.0361463259374135,2.4531486183973743,0.24393986112805835,71.12718677460533,336.6529341150008,67.0905642585,-164.718,52.6415203108,54.7331546113,406.194370965
aleutian,106,195.437,52.6590904395,-7036.04281914,39.0476057344,5.619800783572144,2.5041992846256163,0.38350584352440775,63.70405394852507,210.59950338499948,64.076023006,-164.563,52.6590904395,54.6449513274,389.848631316
aleutian,107,195.593,52.6764662054,-7028.149803,44.054639138499994,3.4622122909629334,2.6327112719163828,0.13609703394781938,68.79680268368898,125.75539267499971,63.0758400558,-164.407,52.6764662054,54.5604335853,375.360442202
aleutian,108,195.747,52.6978346382,-7032.85763209,38.048285677500004,4.145847872127,3.017717498610589,0.15748168895403744,59.85688653066405,-77.39329048000036,75.0918786417,-164.253,52.6978346382,54.4580949466,364.059762313
aleutian,109,195.8225,52.7105200566,-7031.95241905,42.0705110436,4.017511001780599,2.7343808686929214,0.19004008916358572,66.43469005914086,-249.4009198650001,51.0843737598,-164.1775,52.7105200566,54.3988088142,360.162296618
aleutian,110,195.948304602,52.7780834842,-7036.78060422,45.086019533199995,4.8660020107155155,2.4374516752815203,0.33252080999572464,73.20989240734279,-130.92085838999992,92.17224061413,-164.051695398,52.7780834842,54.1439546024,375.579684002
aleutian,111,196.0745,52.8455134429,-7023.47414185,42.0739357412,6.45995588669067,2.3008205356332074,0.47474506260190735,72.23105836531712,-175.03778966000027,80.13818229861,-163.9255,52.8455134429,53.8834291847,390.725008525
aleutian,112,196.147,52.8653245855,-7012.27906326,42.0514360368,6.010161462249484,2.1395598852171474,0.47493667721970967,71.00765300285559,-5.984012689999872,102.119280289,-163.853,52.8653245855,53.8010825244,390.30147296
aleutian,113,196.331,52.8669694853,-6996.77723802,37.046569170400005,4.6382289975208515,2.827226043713529,0.24258440293384734,60.547138572423954,-154.1289688149991,62.0758419778,-163.669,52.8669694853,53.7675909518,371.944233609
aleutian,114,196.481,52.9037928941,-6982.00916951,38.0491974137,4.442254885886311,2.9005341363248833,0.20996391764735148,64.45432048839571,-125.6811948049999,73.0913741807,-163.519,52.9037928941,53.6106802965,378.076484802
aleutian,115,196.653,52.9130413461,-6987.07411635,38.0495462174,3.6778985786356047,3.3110548228810877,0.052489083082870064,62.47864728825603,-13.999511469999561,109.134412403,-163.347,52.9130413461,53.5445165367,377.402072966
aleutian,116,196.804,52.9511005683,-6961.07246152,42.061244755299995,3.6254082374564494,2.7207154431104015,0.14255833007421603,67.16155737186772,-197.7391072549999,52.0743283444,-163.196,52.9511005683,53.3848587986,396.753672083
aleutian,117,196.955,52.9889579214,-6952.08044107,50.0818632648,2.972458030697195,2.5327909358029017,0.0798632537001877,81.065983001662,65.68088349999925,94.1489329524,-163.045,52.9889579214,53.2252557414,419.846445648
aleutian,118,197.09,53.0515605026,-6944.6233962,48.0785891002,3.727826373725234,2.2387800992850484,0.2495633457939333,78.98921112049997,-48.519080819999544,83.1324293108,-162.91,53.0515605026,53.0016844617,444.599133465
aleutian,119,197.242,53.0890504042,-6937.61358773,43.0629128382,5.12938934614969,2.227629492880058,0.3944206093201087,70.00709621211321,-31.610911665000458,74.1056191335,-162.758,53.0890504042,52.9140539701,456.861049905
aleutian,120,197.394,53.1263457311,-6964.49245216,46.0622557159,4.3954825008132845,2.1301104534233586,0.3471519083823896,72.19239205879992,104.51273141999991,100.129847422,-162.606,53.1263457311,52.8231766789,465.191724646
aleutian,121,197.561,53.1426002409,-6911.04241611,42.0569123822,3.769079144039869,2.5650324955963306,0.19008926854227232,66.9358555991341,708.9890129,92.1196069761,-162.439,53.1426002409,52.8076098089,468.67894956
aleutian,122,197.699,53.1761671333,-6911.52535939,47.0696041314,3.3869037905559645,2.5102103816801353,0.1486648186333825,74.47575164571123,-4.583802604999619,73.1050855061,-162.301,53.1761671333,52.7329934993,487.196190627
aleutian,123,197.827,53.2078242917,-6897.55175935,47.069633411,3.2397786036731433,2.4010610710605387,0.14868664613344157,74.5152599705646,-18.4471970350005,71.1023370328,-162.173,53.2078242917,52.6611443885,513.338752663
aleutian,124,197.972,53.2423776629,-6885.84933931,43.063534047299996,3.77118523144622,2.467881180673827,0.20889408201210796,67.57894803491621,75.1843341699996,92.1311214912,-162.028,53.2423776629,52.5889804244,551.34077112
aleutian,125,198.117,53.2767547468,-6891.1272688,39.0531501746,5.086661650281671,2.5484169606076192,0.3324451284697921,64.47240204351932,157.0534248849999,96.1256064773,-161.883,53.2767547468,52.5223746779,586.138649517
aleutian,126,198.273,53.2893323704,-6878.91588481,39.052716088400004,3.5148590491137908,3.013815891515842,0.07674499988961427,64.2646160178762,305.53190109499974,144.181231035,-161.727,53.2893323704,52.5152257647,611.679532816
aleutian,127,198.42,53.3190120308,-6873.25688742,38.054493047899996,4.018705718260892,2.925024668633406,0.15750626661595565,60.80518956664195,542.7703734799998,49.0689167425,-161.58,53.3190120308,52.4590324378,628.882740066
aleutian,128,198.568,53.348511724,-6857.00816911,39.0659135852,3.9478896876981255,2.7486643448127612,0.1790809626956317,62.91430125986748,131.79197915749955,93.15250781992,-161.432,53.348511724,52.4043578743,638.608893297
aleutian,129,198.698,53.4168218464,-6838.08019642,44.0744664464,4.069184002546459,2.1073992758658853,0.31761649414445187,71.01870849328262,76.78829856999982,82.1355228752,-161.302,53.4168218464,52.2441606742,647.461839929
aleutian,130,198.846,53.4459805605,-6792.67237435,46.065256691900004,3.9277206213559843,2.0971970036070635,0.3038255013088495,73.97853345464785,-83.5174050200003,68.0940905639,-161.154,53.4459805605,52.193885529,651.44918118
aleutian,131,198.997,53.4706178087,-6791.07551877,38.0538655807,5.726902768150811,2.3397397483688613,0.41989749921920805,60.263574045752975,52.181069039999784,69.09544057307001,-161.003,53.4706178087,52.1586554766,653.654688421
aleutian,132,199.145,53.4992930753,-6785.39022239,37.049228344679996,8.96125250590388,2.107278220499207,0.6192307231035705,57.16702646551893,2.1132423050003126,83.1071113314,-160.855,53.4992930753,52.1099487213,652.640405454
aleutian,133,199.309,53.5017517824,-6761.76463321,39.050389657400004,5.646378732961972,2.224369328725412,0.4347756245551743,59.4512335436237,-8.329955295000218,82.1023473949,-160.691,53.5017517824,52.1374599178,649.723815722
aleutian,134,199.474,53.5040901896,-6747.68627535,33.0438136393,4.6562869557387785,3.030504642112526,0.21150336820380417,48.52088990952231,137.82035319500028,103.130129818,-160.526,53.5040901896,52.1717281019,645.915169008
aleutian,135,199.63,53.52797677,-6740.81181026,28.0386991364,5.534216201924731,3.081244731686974,0.28471738066479074,37.877821814680104,145.52699510500042,83.1106183043,-160.37,53.52797677,52.1555220755,642.180442737
aleutian,136,199.788,53.5473030144,-6650.89928099,25.03655113526,5.477744812803134,3.0877103953806766,0.2790318038367551,32.51425013696497,118.71810413000003,101.141573749,-160.212,53.5473030144,52.1446811075,639.502415288
aleutian,137,199.936,53.5882194753,-6693.24784652,29.0425178949,4.826381228991469,2.9538861490324875,0.24067233026566762,38.0140132483934,61.012071549999746,104.146002165,-160.064,53.5882194753,52.0848581198,635.625812277
aleutian,138,200.094,53.6071205999,-6640.60364521,21.02839456268,5.321415148240216,3.9961402254887424,0.14223418800258636,28.85386913103484,98.02908313500029,96.1238449882,-159.906,53.6071205999,52.0809638803,631.473935517
aleutian,139,200.256,53.6170849635,-6585.13764776,25.0366775929,4.417135432792902,2.9480476568546843,0.19946385012521278,30.17727101595928,81.34932110999944,90.1271252653,-159.744,53.6170849635,52.0996709261,627.318371069
aleutian,140,200.401,53.6661357186,-6565.56851513,18.02967547777,8.565233624869371,3.315412586718731,0.4418800917605045,23.158983029904867,93.31477280499985,108.171548552,-159.599,53.6661357186,52.0148111825,623.417056861
aleutian,141,200.551,53.7062705578,-6564.17982074,20.03130975482,7.182567623552975,3.091504790017986,0.3981929140514066,26.076513918186876,78.52323974000046,92.139216601,-159.449,53.7062705578,51.9612412648,618.905739028
aleutian,142,200.709,53.7428677346,-6547.66209344,19.02819951445,10.483520581486408,2.8249696799282225,0.5754635387728884,24.81615673160704,77.66266113999973,92.1317676953,-159.291,53.7428677346,51.9130621723,614.975336722
aleutian,143,200.868,53.7677055031,-6514.83998037,19.02699090573,7.858376361323629,2.8220456196531805,0.47154791736139207,23.38192749540618,65.98132519499995,69.0953063607,-159.132,53.7677055031,51.8933851233,610.837551428
